 node_id,x_nm,y_nm,z_nm,phi_mV,charge_C_m2
337,4.31398810438,2.38055661298,3.15140014632,14.7651004617,0.162974015547E-01
338,4.36302112391,2.37868333657,3.08899668222,19.3235423362,0.229195457394E-01
339,4.41060853236,2.37998123450,3.02546958156,25.0238757235,0.325178067907E-01
340,4.45664907754,2.38444754520,2.96095401158,31.7094150149,0.453557512206E-01
341,4.50104479852,2.39207276568,2.89558724272,38.6922057275,0.603072866307E-01
342,4.54370123409,2.40284067166,2.82950835649,44.6668265102,0.738386595263E-01
343,4.58452762373,2.41672835217,2.76285794959,48.1010967806,0.807749235940E-01
344,4.62343710071,2.43370625826,2.69577783475,48.1943034703,0.782802128747E-01
345,4.66034687697,2.45373826587,2.62841073901,45.5154359852,0.687789333932E-01
346,4.69517841920,2.47678175268,2.56090000000,41.4927573575,0.573182795834E-01
347,4.72785761598,2.50278768885,2.49338926099,37.4492744262,0.475732905557E-01
348,4.75831493546,2.53170074130,2.42602216525,34.1494568037,0.409066676320E-01
349,4.78648557331,2.56345939142,2.35894205041,31.8441574037,0.372953839445E-01
350,4.81230959058,2.59799606603,2.29229164351,30.4329713113,0.361417701985E-01
351,4.83573204124,2.63523728109,2.22621275728,29.5723711978,0.365351502792E-01
352,4.85670308912,2.67510379812,2.16084598842,28.7539465087,0.372562542330E-01
353,4.87517811391,2.71751079272,2.09633041844,27.4379026553,0.369375213571E-01
354,4.89111780612,2.76236803510,2.03280331778,25.2673139613,0.345933513399E-01
355,4.90448825071,2.80958008208,1.97039985368,22.2457523313,0.301869805263E-01
356,4.91526099924,2.85904648010,1.90925280259,18.7135722694,0.245930606970E-01
